ID,Verified,Item Description,Item Type,Status,Alphabetical Sort,AutoFillVerified,AutoFillVerified1,Created,Created By,ItemDescriptionHTMLEncoded,Location,Modified,Modified By,Relationship,Title,Verification Source,Verified Alternates,VerifiedAlternatesHTMLEncoded,VerifiedHTMLEncoded,Encoded Absolute URL,Item Type1,Path,URL Path,Workflow Instance ID,Comments,File Type
38613,"AA high, AA low (n. and pred. adj); AA-high, AA-low (attrib. adj.)","as in ""The company's credit rating is listed as AA low, but I expect to see an AA-high rating next quarter."" [2010]",16;#Technical ? Scientific Terms,,"AA high, AA low (n. and pred. adj); AA-high, AA-low (attrib. adj.)",,,9/15/2011,LASS\DKerr,"<em>as in</em> &quot;The company's credit rating is listed as AA low, but I expect to see an AA-high rating next quarter.&quot; [2010]",,6/20/2013,System Account,,"AA high, AA low (n. and pred. adj); AA-high, AA-low (attrib. adj.)",VList,,,"AA high, AA low (n. and pred. adj); AA-high, AA-low (attrib. adj.)",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/38613_.000;#38613,,,
39783,Aboriginal business Canada (ABC),Industry Canada program helping Aboriginal entrepreneurs [2008],5;#Programs ? Initiatives,,Aboriginal business Canada (ABC),,,9/15/2011,LASS\DKerr,Industry Canada program helping Aboriginal entrepreneurs [2008],,9/12/2017,LASS\MBeninger,,Aboriginal business Canada (ABC),VList,,<div></div>,Aboriginal business Canada (ABC),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/39783_.000;#39783,,,
39784,Aboriginal health human resources initiative (AHHRI),federal program through Health Canada [2004],5;#Programs ? Initiatives,,Aboriginal health human resources initiative (AHHRI),,,9/15/2011,LASS\DKerr,federal program through Health Canada [2004],,9/12/2017,LASS\MBeninger,,Aboriginal health human resources initiative (AHHRI),VList,,<div></div>,Aboriginal health human resources initiative (AHHRI),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/39784_.000;#39784,,,
39785,Aboriginal student internship program (ASIP),[2008],5;#Programs ? Initiatives,,Aboriginal student internship program (ASIP),,,9/15/2011,LASS\DKerr,[2008],,9/12/2017,LASS\MBeninger,,Aboriginal student internship program (ASIP),VList,,<div></div>,Aboriginal student internship program (ASIP),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/39785_.000;#39785,,,
39819,"Abbas, Mohsin, Jang Canada [2010],",senior editor,1;#People,,"Abbas, Mohsin, Jang Canada [2010],",,,9/15/2011,LASS\DKerr,senior editor,,6/20/2013,System Account,,"Abbas, Mohsin, Jang Canada [2010],",VList,,,"Abbas, Mohsin, <em>Jang Canada</em> [2010],",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/39819_.000;#39819,,,
39900,Abbotsford Social Development Advisory Committee (ASDAC),[2008],7;#Organizations,,AbbotsfordSocial Development Advisory Committee (ASDAC),,,9/15/2011,LASS\DKerr,[2008],,3/21/2014,"Mattison, David",,Abbotsford Social Development Advisory Committee (ASDAC),VList,,<div></div>,Abbotsford Social Development Advisory Committee (ASDAC),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/39900_.000;#39900,,,
40255,aamasilkwsaxs,Nisga'a meaning good afternoon,56;#Non-English Words ? Phrases:First Nations Words ? Phrases,Revised,aamasilkwsa<u>x</u>s,,,9/15/2011,LASS\DKerr,Nisga'a&nbsp;meaning good afternoon,,1/16/2018,"Mattison, David",,aamasilkwsa<u>x</u>s,VList,,<div></div>,<em>aamasilkwsa<u>x</u>s</em>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/40255_.000;#40255,,,
42066,Accountants (Certified General) Act,[2007],50;#Works:Legislation,,Accountants (Certified General) Act,,,9/15/2011,LASS\DKerr,[2007],,6/20/2013,System Account,,Accountants (Certified General) Act,VList,,,Accountants (Certified General) Act,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42066_.000;#42066,,,
42067,Accountants (Chartered) Act,[2007],50;#Works:Legislation,,Accountants (Chartered) Act,,,9/15/2011,LASS\DKerr,[2007],,6/20/2013,System Account,,Accountants (Chartered) Act,VList,,,Accountants (Chartered) Act,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42067_.000;#42067,,,
42068,Accountants (Management) Act,[2007],50;#Works:Legislation,Revised,AccountantsManagement) Act,,,9/15/2011,LASS\DKerr,[2007],,3/4/2015,"Hall, Mary Beth",,Accountants (Management) Act,http://www.leg.bc.ca/40th4th/1st_read/gov04-1.htm,a.k.a. CMA Act,<div>a.k.a. CMA Act</div>,Accountants (Management) Act,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42068_.000;#42068,,,
42069,"Accountants (Chartered) Amendment Act, 1987",[2007],50;#Works:Legislation,,"Accountants (Chartered) Amendment Act, 1987",,,9/15/2011,LASS\DKerr,[2007],,6/20/2013,System Account,,"Accountants (Chartered) Amendment Act, 1987",VList,,,"Accountants (Chartered) Amendment Act, 1987",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42069_.000;#42069,,,
42070,"Accountants (Certified General) Amendment Act, 1990",[2007],50;#Works:Legislation,,"Accountants (Certified General) Amendment Act, 1990",,,9/15/2011,LASS\DKerr,[2007],,6/20/2013,System Account,,"Accountants (Certified General) Amendment Act, 1990",VList,,,"Accountants (Certified General) Amendment Act, 1990",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42070_.000;#42070,,,
42313,Aboriginal Head Start Association of B.C. (AHSABC),[2007],28;#Organizations:First Nations organizations,,AboriginalHead Start Association of B.C. (AHSABC),,,9/15/2011,LASS\DKerr,[2007],,2/6/2014,"Mattison, David",,Aboriginal Head Start Association of B.C. (AHSABC),http://www.ahsabc.net/,,<div></div>,Aboriginal Head Start Association of B.C. (AHSABC),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42313_.000;#42313,,,
42314,Aboriginal Tourism Association of British Columbia (AtBC),encourages tourism to Aboriginal communities; a.k.a. Aboriginal Tourism B.C.,28;#Organizations:First Nations organizations,,Aboriginal Tourism Association of British Columbia (AtBC),,,9/15/2011,LASS\DKerr,encourages tourism to Aboriginal communities; a.k.a. Aboriginal Tourism B.C.,,11/27/2017,LASS\MBeninger,,Aboriginal Tourism Association of British Columbia (AtBC),VList,,<div></div>,Aboriginal Tourism Association of British Columbia (AtBC),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42314_.000;#42314,,,
42485,Academy Award(s),[2007],13;#Events ? Awards,,Academy Award(s),,,9/15/2011,LASS\DKerr,[2007],,6/20/2013,System Account,,Academy Award(s),VList,,,Academy Award(s),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/42485_.000;#42485,,,
43472,Aboriginal Family Centre,in Kamloops,28;#Organizations:First Nations organizations,,Aboriginal Family Centre,,,9/26/2011,LASS\MBeninger,<div>in Kamloops</div>,,6/20/2013,System Account,,Aboriginal Family Centre,VList,,,<div>Aboriginal Family Centre</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43472_.000;#43472,,,
43473,Aboriginal service plan (ASP),"three-year plan developed by a post-secondary institution and its Aboriginal communities re Aboriginal learners' access, participation and success; implementation funding available",5;#Programs ? Initiatives,,Aboriginal service plan (ASP),,,9/26/2011,LASS\MBeninger,"<div>three-year plan developed by a post-secondary institution and its Aboriginal communities re Aboriginal learners' access, participation and success; implementation funding available</div>",,9/12/2017,LASS\MBeninger,,Aboriginal service plan (ASP),VList,,<div></div>,<div>Aboriginal service plan (ASP)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43473_.000;#43473,,,
43474,Acho Dene Koe First Nation (ADK),in Northwest Territories; near the B.C. border [2011],28;#Organizations:First Nations organizations,Revised,AchoDene Koe First Nation (ADK),,,9/26/2011,LASS\MBeninger,in Northwest Territories; near the B.C. border [2011],Northwest Territories,3/23/2015,"Mattison, David",,Acho Dene Koe First Nation (ADK),http://www.daair.gov.nt.ca/_live/pages/wpPages/AchoDeneKoe.aspx,,<div></div>,<div>Acho Dene Koe First Nation (ADK)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43474_.000;#43474,,,
43560,Academic Ambulatory Care Centre (AACC),Vancouver General Hospital facility built under a private-public sector partnership agreement and later renamed the Gordon & Leslie Diamond Health Care Centre,51;#Organizations:Health sector organizations,,Academic Ambulatory Care Centre (AACC),,,9/26/2011,LASS\DKerr,<p>Vancouver General Hospital facility built under a private-public sector partnership agreement and later renamed the Gordon &amp; Leslie Diamond Health Care Centre</p>,,1/29/2014,LASS\JApolonio,,Academic Ambulatory Care Centre (AACC),http://www.partnershipsbc.ca/files-4/documents/GLDHCCcasestudy.pdf,,<div></div>,Academic Ambulatory Care Centre (AACC),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43560_.000;#43560,,,
43561,Aboriginal Arts Development Awards (AADA),"funding program through the First Peoples Heritage, Language and Culture Council",5;#Programs ? Initiatives,,Aboriginal Arts Development Awards (AADA),,,9/26/2011,LASS\DKerr,"funding program through the First Peoples Heritage, Language and Culture Council",,1/29/2014,LASS\JApolonio,,Aboriginal Arts Development Awards (AADA),http://www.fpcc.ca/arts/Programs/,,<div></div>,Aboriginal Arts Development Awards (AADA),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43561_.000;#43561,,,
43592,accelerated credit for enrolment in industry training (ACE IT),the in-class component of a high school apprenticeship,5;#Programs ? Initiatives,,acceleratedcredit for enrolment in industry training (ACE IT),,,9/26/2011,LASS\DKerr,the in-class component of a high school apprenticeship,,9/29/2014,"Mattison, David",,accelerated credit for enrolment in industry training (ACE IT),http://www.bced.gov.bc.ca/careers/aceit_qa.htm,,<div></div>,accelerated credit for enrolment in industry training (ACE IT),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43592_.000;#43592,,,
43635,Aboriginal fisheries strategy (AFS),launched in 1992 by the Federal government in response to 1990 court decision,5;#Programs ? Initiatives,,aboriginalfisheries strategy (AFS),,,9/26/2011,LASS\DKerr,<p>launched in 1992 by the Federal government in response to 1990 court decision</p>,,9/12/2017,LASS\MBeninger,,Aboriginal fisheries strategy (AFS),http://www.dfo-mpo.gc.ca/fm-gp/aboriginal-autochtones/afs-srapa-eng.htm,,<div></div>,Aboriginal fisheries strategy (AFS),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43635_.000;#43635,,,
43655,acceptable short form (ASF),Hansardese for a short form of a term used in place of a longer version [2005ns],16;#Technical ? Scientific Terms,,acceptableshort form (ASF),,,9/26/2011,LASS\DKerr,Hansardese for a short form of a term used in place of a longer version&nbsp;[2005ns],,3/21/2014,"Mattison, David",,acceptable short form (ASF),VList,,<div></div>,acceptable short form (ASF),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43655_.000;#43655,,,
43693,AMEC,international project management and services co.; headquarters in London [2004]; merged in 2014 with Foster Wheeler to become Amec Foster Wheeler,7;#Organizations,,A2AMEC,,,9/26/2011,LASS\DKerr,international project management and services co.; headquarters in London [2004]; merged in 2014 with Foster Wheeler to become Amec Foster Wheeler,,6/22/2015,"Mattison, David",,AMEC,"http://www.amec.com/aboutus/at_a_glance.htm

http://www.amecfw.com/aboutus/history",,<div></div>,AMEC,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43693_.000;#43693,,,
43705,AOX,"abbreviation of the sum parameter for water soluble ""adsorbable organic halogens"" in which 'A' stands for adsorbable, 'O' for organic and 'X' for the halogens chlorine, bromine and iodine",16;#Technical ? Scientific Terms,,A2AOX,,,9/26/2011,LASS\DKerr,"abbreviation of the sum parameter for water soluble &quot;adsorbable organic halogens&quot; in which 'A' stands for adsorbable, 'O' for organic and 'X' for the halogens chlorine, bromine and iodine",,3/21/2014,"Mattison, David",,AOX,http://www.ncbi.nlm.nih.gov/pubmed/12738259,,<div></div>,AOX,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43705_.000;#43705,,,
43714,Aboriginal Peoples Television Network (APTN),Aboriginal Peoples Television Network [2006],7;#Organizations,,AboriginalPeoples Television Network (APTN),,,9/26/2011,LASS\DKerr,Aboriginal Peoples Television Network [2006],,3/11/2014,"Baer, Richard",,Aboriginal Peoples Television Network (APTN),VList,,<div></div>,<p>Aboriginal Peoples Television Network (APTN)</p>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43714_.000;#43714,,,
43717,acid rock drainage (ARD),acid rock drainage [2007],16;#Technical ? Scientific Terms,,acidrock drainage (ARD),,,9/26/2011,LASS\DKerr,acid rock drainage [2007],,3/13/2014,"Baer, Richard",,acid rock drainage (ARD),VList,,<div></div>,<p>acid rock drainage (ARD)</p>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43717_.000;#43717,,,
43737,AT&T,American Telephone and Telegraph Co. [2007],7;#Organizations,,A2AT&T,,,9/26/2011,LASS\DKerr,American Telephone and Telegraph Co. [2007],,3/21/2014,"Mattison, David",,AT&T,VList,,<div></div>,AT&amp;T,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/43737_.000;#43737,,,
48143,Abbotsford Community Services (ACS),,7;#Organizations,,Abbotsford Community Services (ACS),,,10/12/2011,LASS\JApolonio,<div></div>,,6/20/2013,System Account,,Abbotsford Community Services (ACS),VList,,,<div>Abbotsford Community Services (ACS)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/48143_.000;#48143,,,
48144,Abbotsford Connect,event by Abbotsford Community Services,13;#Events ? Awards,,Abbotsford Connect,,,10/12/2011,LASS\JApolonio,<div>event by Abbotsford Community Services</div>,,6/20/2013,System Account,,Abbotsford Connect,VList,,,<div>Abbotsford Connect</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/48144_.000;#48144,,,
48145,Abbotsford Youth Health Centre (AYHC),through Abbotsford Community Services,51;#Organizations:Health sector organizations,,Abbotsford Youth Health Centre (AYHC),,,10/12/2011,LASS\JApolonio,<div>through Abbotsford Community Services</div>,,6/20/2013,System Account,,Abbotsford Youth Health Centre (AYHC),VList,,,<div>Abbotsford Youth Health Centre (AYHC)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/48145_.000;#48145,,,
48147,Access Denied: Abuses and Failures Under the Freedom of Information and Protection of Privacy Act,"prepared for the Dogwood Initiative, 2010, as its submission to the third special committee to review the Freedom of Information and Protection of Privacy Act",2;#Works:Reports ? studies,,AccessDenied: Abuses and Failures Under the Freedom of Information and Protection of Privacy Act,,,10/12/2011,LASS\JApolonio,"<div>prepared for the Dogwood Initiative, 2010, as its submission to the third special committee to review the Freedom of Information and Protection of Privacy Act</div>",,12/15/2014,"Mattison, David",,Access Denied: Abuses and Failures Under the Freedom of Information and Protection of Privacy Act,http://dogwoodinitiative.org/publications/submissions-and-recommendations/foi-submission/view,,<div></div>,<div><em>Access Denied: Abuses and Failures Under the Freedom of Information and Protection of Privacy Act</em></div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/48147_.000;#48147,,,
48312,Aboriginal friendship centres,generic term,14;#Places,,Aboriginal friendship centres,,,10/28/2011,LASS\GWigmore,<div>generic term</div>,,9/12/2017,LASS\MBeninger,,Aboriginal friendship centres,VList,,<div></div>,<div>Aboriginal friendship centres</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/48312_.000;#48312,,,
48313,Aboriginal Gathering Place,at Kwantlen Polytechnic University,6;#Places:Physical infrastructure:Buildings ? landmarks,,Aboriginal Gathering Place,,,10/28/2011,LASS\GWigmore,<div>at Kwantlen Polytechnic University</div>,,6/20/2013,System Account,,Aboriginal Gathering Place,VList,,<div></div>,<div>Aboriginal Gathering Place</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/48313_.000;#48313,,,
49149,Accountabilities of the Chief Coroner,"publication through B.C. Coroners Service, Ministry of Public Safety and Solicitor General",2;#Works:Reports ? studies,,Accountabilitiesof the Chief Coroner,,,11/8/2011,LASS\JApolonio,"<div>publication through B.C. Coroners Service, Ministry of Public Safety and Solicitor General</div>",,11/12/2014,"Kellington, Treava",,Accountabilities of the Chief Coroner,VList PJC,,<div></div>,<div><em>Accountabilities of the Chief Coroner</em></div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/49149_.000;#49149,,,
